InvoiceNo,CustomerID,InvoiceDate,ProductID,ProductName,Category,UnitPrice,Quantity,Amount
INV201107,C1189,2024-05-10 08:02:13,P053,Turkey (lb),Seasonal,2.91,3,8.73
INV200599,C1107,2024-05-10 09:56:46,P013,Garlic Bread,Bakery,2.71,3,8.13
INV200599,C1107,2024-05-10 09:56:46,P010,Pasta,Pantry,2.33,3,6.99
INV200599,C1107,2024-05-10 09:56:46,P012,Parmesan,Dairy,3.66,2,7.32
INV200058,C1197,2024-05-10 16:42:28,P031,Apples (Bag),Produce,4.16,2,8.32
INV200058,C1197,2024-05-10 16:42:28,P005,Coffee,Beverages,7.9,2,15.8
INV201149,C1173,2024-05-11 02:49:29,P030,Bananas (Bunch),Produce,0.83,2,1.66
INV200041,C1178,2024-05-11 11:40:28,P042,Laundry Detergent,Household,8.91,1,8.91
INV200041,C1178,2024-05-11 11:40:28,P020,Chips,Snacks,2.11,1,2.11
INV200245,C1137,2024-05-11 14:02:34,P031,Apples (Bag),Produce,4.53,2,9.06
INV200245,C1137,2024-05-11 14:02:34,P033,Ground Beef (lb),Meat,4.41,3,13.23
INV200245,C1137,2024-05-11 14:02:34,P012,Parmesan,Dairy,4.41,3,13.23
INV200086,C1215,2024-05-11 16:29:47,P040,Paper Towels,Household,3.41,1,3.41
INV200310,C1160,2024-05-12 03:59:23,P010,Pasta,Pantry,2.78,1,2.78
INV200310,C1160,2024-05-12 03:59:23,P012,Parmesan,Dairy,5.57,2,11.14
INV200874,C1231,2024-05-12 16:56:13,P031,Apples (Bag),Produce,4.79,2,9.58
INV201192,C1065,2024-05-12 21:19:27,P007,Creamer,Dairy,2.94,2,5.88
INV201192,C1065,2024-05-12 21:19:27,P006,Sugar,Pantry,1.29,1,1.29
INV201192,C1065,2024-05-12 21:19:27,P005,Coffee,Beverages,6.46,2,12.92
INV201154,C1166,2024-05-13 06:43:57,P020,Chips,Snacks,3.71,3,11.13
INV200888,C1226,2024-05-13 20:37:42,P003,Jam,Pantry,2.65,1,2.65
INV200888,C1226,2024-05-13 20:37:42,P001,Bread,Bakery,3.31,2,6.62
INV200888,C1226,2024-05-13 20:37:42,P012,Parmesan,Dairy,3.12,1,3.12
INV201132,C1119,2024-05-14 01:45:43,P051,Hot Dogs,Seasonal,2.58,1,2.58
INV201132,C1119,2024-05-14 01:45:43,P031,Apples (Bag),Produce,3.5,1,3.5
INV200018,C1234,2024-05-14 12:57:46,P003,Jam,Pantry,3.55,1,3.55
INV200018,C1234,2024-05-14 12:57:46,P002,Butter,Dairy,2.08,2,4.16
INV200739,C1224,2024-05-14 20:41:05,P020,Chips,Snacks,3.52,2,7.04
INV200311,C1175,2024-05-14 22:56:05,P020,Chips,Snacks,2.79,1,2.79
INV200790,C1229,2024-05-15 04:14:01,P021,Soda,Beverages,2.12,4,8.48
INV200790,C1229,2024-05-15 04:14:01,P020,Chips,Snacks,2.68,3,8.04
INV201090,C1152,2024-05-15 07:14:35,P034,Salmon (lb),Seafood,10.72,1,10.72
INV201090,C1152,2024-05-15 07:14:35,P052,Pumpkin Spice Mix,Seasonal,3.52,2,7.04
INV201168,C1142,2024-05-16 00:59:39,P006,Sugar,Pantry,1.13,2,2.26
INV201052,C1218,2024-05-16 04:04:51,P051,Hot Dogs,Seasonal,2.35,3,7.05
INV201052,C1218,2024-05-16 04:04:51,P054,Cranberry Sauce,Seasonal,1.96,2,3.92
INV200538,C1041,2024-05-17 01:12:38,P040,Paper Towels,Household,6.8,1,6.8
INV200785,C1137,2024-05-17 03:05:48,P042,Laundry Detergent,Household,11.89,4,47.56
INV200785,C1137,2024-05-17 03:05:48,P007,Creamer,Dairy,1.97,2,3.94
INV200785,C1137,2024-05-17 03:05:48,P004,Eggs (Dozen),Dairy,2.42,2,4.84
INV200976,C1143,2024-05-17 11:58:46,P055,Chocolate Box,Seasonal,13.23,2,26.46
INV201199,C1116,2024-05-17 22:29:29,P007,Creamer,Dairy,2.61,5,13.05
INV201199,C1116,2024-05-17 22:29:29,P005,Coffee,Beverages,7.38,3,22.14
INV201199,C1116,2024-05-17 22:29:29,P053,Turkey (lb),Seasonal,2.03,2,4.06
INV200971,C1049,2024-05-17 22:37:07,P034,Salmon (lb),Seafood,7.01,2,14.02
INV200971,C1049,2024-05-17 22:37:07,P003,Jam,Pantry,2.56,2,5.12
INV200971,C1049,2024-05-17 22:37:07,P022,Salsa,Snacks,2.82,3,8.46
INV200971,C1049,2024-05-17 22:37:07,P004,Eggs (Dozen),Dairy,3.55,1,3.55
INV200716,C1238,2024-05-18 10:14:56,P004,Eggs (Dozen),Dairy,3.01,3,9.03
INV200716,C1238,2024-05-18 10:14:56,P030,Bananas (Bunch),Produce,1.46,2,2.92
INV200935,C1209,2024-05-18 13:50:51,P006,Sugar,Pantry,1.3,2,2.6
INV200935,C1209,2024-05-18 13:50:51,P005,Coffee,Beverages,10.08,1,10.08
INV200935,C1209,2024-05-18 13:50:51,P007,Creamer,Dairy,2.57,1,2.57
INV200935,C1209,2024-05-18 13:50:51,P003,Jam,Pantry,3.07,1,3.07
INV201158,C1009,2024-05-19 03:50:50,P051,Hot Dogs,Seasonal,3.72,6,22.32
INV201158,C1009,2024-05-19 03:50:50,P034,Salmon (lb),Seafood,8.68,2,17.36
INV200682,C1093,2024-05-19 12:24:00,P003,Jam,Pantry,3.37,1,3.37
INV200654,C1188,2024-05-19 15:59:56,P054,Cranberry Sauce,Seasonal,1.82,1,1.82
INV200671,C1030,2024-05-19 21:02:12,P012,Parmesan,Dairy,4.43,3,13.29
INV200671,C1030,2024-05-19 21:02:12,P010,Pasta,Pantry,1.97,2,3.94
INV200782,C1181,2024-05-20 06:25:44,P053,Turkey (lb),Seasonal,2.02,4,8.08
INV200135,C1149,2024-05-20 16:11:37,P054,Cranberry Sauce,Seasonal,2.88,1,2.88
INV200135,C1149,2024-05-20 16:11:37,P006,Sugar,Pantry,1.1,1,1.1
INV200460,C1184,2024-05-20 17:47:48,P003,Jam,Pantry,3.66,2,7.32
INV200460,C1184,2024-05-20 17:47:48,P012,Parmesan,Dairy,3.44,2,6.88
INV200988,C1150,2024-05-21 07:41:24,P051,Hot Dogs,Seasonal,3.09,1,3.09
INV200988,C1150,2024-05-21 07:41:24,P041,Toilet Paper,Household,5.07,1,5.07
INV200877,C1008,2024-05-21 07:54:38,P011,Tomato Sauce,Pantry,3.86,3,11.58
INV200877,C1008,2024-05-21 07:54:38,P010,Pasta,Pantry,2.51,4,10.04
INV200877,C1008,2024-05-21 07:54:38,P032,Chicken Breast (lb),Meat,4.66,4,18.64
INV200877,C1008,2024-05-21 07:54:38,P055,Chocolate Box,Seasonal,5.84,5,29.2
INV201188,C1003,2024-05-21 11:03:02,P054,Cranberry Sauce,Seasonal,2.81,1,2.81
INV200045,C1039,2024-05-21 12:04:15,P031,Apples (Bag),Produce,4.49,2,8.98
INV200045,C1039,2024-05-21 12:04:15,P006,Sugar,Pantry,1.16,1,1.16
INV200557,C1216,2024-05-21 13:09:53,P033,Ground Beef (lb),Meat,4.77,1,4.77
INV200954,C1166,2024-05-21 19:22:33,P013,Garlic Bread,Bakery,3.94,1,3.94
INV200944,C1056,2024-05-22 08:24:01,P020,Chips,Snacks,3.09,1,3.09
INV200944,C1056,2024-05-22 08:24:01,P042,Laundry Detergent,Household,11.34,1,11.34
INV200484,C1074,2024-05-22 19:46:30,P051,Hot Dogs,Seasonal,3.27,2,6.54
INV200484,C1074,2024-05-22 19:46:30,P002,Butter,Dairy,2.57,3,7.71
INV200484,C1074,2024-05-22 19:46:30,P011,Tomato Sauce,Pantry,2.42,3,7.26
INV201056,C1178,2024-05-23 20:25:06,P001,Bread,Bakery,2.68,1,2.68
INV201056,C1178,2024-05-23 20:25:06,P034,Salmon (lb),Seafood,9.82,1,9.82
INV200397,C1000,2024-05-24 05:42:30,P032,Chicken Breast (lb),Meat,4.04,2,8.08
INV200810,C1190,2024-05-24 13:14:49,P032,Chicken Breast (lb),Meat,3.32,2,6.64
INV200317,C1188,2024-05-24 17:19:13,P012,Parmesan,Dairy,5.78,2,11.56
INV200317,C1188,2024-05-24 17:19:13,P010,Pasta,Pantry,2.29,2,4.58
INV200317,C1188,2024-05-24 17:19:13,P013,Garlic Bread,Bakery,3.11,2,6.22
INV200879,C1062,2024-05-25 07:56:21,P032,Chicken Breast (lb),Meat,5.68,3,17.04
INV200879,C1062,2024-05-25 07:56:21,P013,Garlic Bread,Bakery,2.78,3,8.34
INV200879,C1062,2024-05-25 07:56:21,P052,Pumpkin Spice Mix,Seasonal,5.59,3,16.77
INV200902,C1150,2024-05-25 18:10:59,P050,BBQ Sauce,Seasonal,4.38,1,4.38
INV200902,C1150,2024-05-25 18:10:59,P012,Parmesan,Dairy,4.79,2,9.58
INV200898,C1069,2024-05-26 04:18:35,P053,Turkey (lb),Seasonal,2.24,2,4.48
INV201014,C1064,2024-05-26 10:22:27,P021,Soda,Beverages,1.37,3,4.11
INV200904,C1228,2024-05-26 11:29:00,P006,Sugar,Pantry,1.64,2,3.28
INV200904,C1228,2024-05-26 11:29:00,P005,Coffee,Beverages,9.59,1,9.59
INV200629,C1140,2024-05-26 18:59:34,P012,Parmesan,Dairy,5.62,2,11.24
INV200845,C1022,2024-05-26 22:50:05,P005,Coffee,Beverages,7.86,1,7.86
INV200845,C1022,2024-05-26 22:50:05,P034,Salmon (lb),Seafood,10.2,1,10.2
INV200691,C1049,2024-05-27 04:08:29,P003,Jam,Pantry,3.69,2,7.38
INV200691,C1049,2024-05-27 04:08:29,P004,Eggs (Dozen),Dairy,3.66,1,3.66
INV200385,C1166,2024-05-27 04:47:42,P055,Chocolate Box,Seasonal,5.88,1,5.88
INV201009,C1034,2024-05-27 06:20:00,P004,Eggs (Dozen),Dairy,3.62,1,3.62
INV200916,C1013,2024-05-27 12:28:08,P040,Paper Towels,Household,7.04,2,14.08
INV200633,C1060,2024-05-27 20:02:35,P030,Bananas (Bunch),Produce,0.97,3,2.91
INV200633,C1060,2024-05-27 20:02:35,P041,Toilet Paper,Household,6.9,2,13.8
INV200151,C1111,2024-05-28 05:45:31,P033,Ground Beef (lb),Meat,6.51,2,13.02
INV200808,C1058,2024-05-28 06:06:53,P005,Coffee,Beverages,5.17,2,10.34
INV200808,C1058,2024-05-28 06:06:53,P006,Sugar,Pantry,1.33,1,1.33
INV200068,C1164,2024-05-28 06:43:36,P003,Jam,Pantry,2.9,1,2.9
INV200068,C1164,2024-05-28 06:43:36,P010,Pasta,Pantry,2.27,2,4.54
INV200068,C1164,2024-05-28 06:43:36,P012,Parmesan,Dairy,4.72,1,4.72
INV200237,C1056,2024-05-28 23:28:48,P003,Jam,Pantry,2.9,1,2.9
INV200237,C1056,2024-05-28 23:28:48,P001,Bread,Bakery,2.88,2,5.76
INV200558,C1054,2024-05-29 02:15:30,P050,BBQ Sauce,Seasonal,4.39,1,4.39
INV200558,C1054,2024-05-29 02:15:30,P032,Chicken Breast (lb),Meat,4.81,2,9.62
INV200864,C1046,2024-05-29 10:40:07,P012,Parmesan,Dairy,4.88,2,9.76
INV200256,C1162,2024-05-29 21:32:18,P012,Parmesan,Dairy,4.69,3,14.07
INV200256,C1162,2024-05-29 21:32:18,P033,Ground Beef (lb),Meat,4.17,2,8.34
INV200256,C1162,2024-05-29 21:32:18,P053,Turkey (lb),Seasonal,2.26,2,4.52
INV200428,C1140,2024-05-30 00:51:23,P002,Butter,Dairy,2.68,1,2.68
INV200428,C1140,2024-05-30 00:51:23,P001,Bread,Bakery,3.3,2,6.6
INV200248,C1085,2024-05-31 05:03:57,P020,Chips,Snacks,1.91,1,1.91
INV200248,C1085,2024-05-31 05:03:57,P022,Salsa,Snacks,2.52,1,2.52
INV200248,C1085,2024-05-31 05:03:57,P002,Butter,Dairy,2.24,4,8.96
INV200038,C1033,2024-05-31 20:28:30,P004,Eggs (Dozen),Dairy,2.73,1,2.73
INV200989,C1173,2024-06-01 19:00:20,P012,Parmesan,Dairy,5.49,1,5.49
INV200989,C1173,2024-06-01 19:00:20,P053,Turkey (lb),Seasonal,2.08,3,6.24
INV200969,C1223,2024-06-02 01:21:09,P050,BBQ Sauce,Seasonal,3.43,1,3.43
INV200969,C1223,2024-06-02 01:21:09,P051,Hot Dogs,Seasonal,2.56,1,2.56
INV201174,C1021,2024-06-02 12:01:42,P022,Salsa,Snacks,3.59,4,14.36
INV201174,C1021,2024-06-02 12:01:42,P020,Chips,Snacks,1.74,2,3.48
INV200026,C1208,2024-06-02 21:59:32,P054,Cranberry Sauce,Seasonal,2.4,2,4.8
INV200026,C1208,2024-06-02 21:59:32,P004,Eggs (Dozen),Dairy,2.46,2,4.92
INV200026,C1208,2024-06-02 21:59:32,P040,Paper Towels,Household,3.57,2,7.14
INV200777,C1226,2024-06-03 00:13:18,P030,Bananas (Bunch),Produce,1.46,2,2.92
INV200352,C1162,2024-06-03 06:52:02,P054,Cranberry Sauce,Seasonal,2.14,2,4.28
INV200352,C1162,2024-06-03 06:52:02,P021,Soda,Beverages,1.8,5,9.0
INV200352,C1162,2024-06-03 06:52:02,P031,Apples (Bag),Produce,3.04,2,6.08
INV200352,C1162,2024-06-03 06:52:02,P011,Tomato Sauce,Pantry,3.77,3,11.31
INV201020,C1012,2024-06-03 16:22:00,P001,Bread,Bakery,3.37,3,10.11
INV201020,C1012,2024-06-03 16:22:00,P002,Butter,Dairy,2.68,2,5.36
INV201020,C1012,2024-06-03 16:22:00,P040,Paper Towels,Household,5.36,5,26.8
INV201020,C1012,2024-06-03 16:22:00,P020,Chips,Snacks,2.46,3,7.38
INV201122,C1053,2024-06-03 20:17:04,P002,Butter,Dairy,2.28,2,4.56
INV200686,C1202,2024-06-04 03:16:00,P020,Chips,Snacks,3.59,1,3.59
INV200686,C1202,2024-06-04 03:16:00,P003,Jam,Pantry,2.52,2,5.04
INV200686,C1202,2024-06-04 03:16:00,P001,Bread,Bakery,3.11,1,3.11
INV200525,C1132,2024-06-04 10:28:54,P051,Hot Dogs,Seasonal,4.6,1,4.6
INV200850,C1023,2024-06-04 11:09:00,P031,Apples (Bag),Produce,3.27,1,3.27
INV200850,C1023,2024-06-04 11:09:00,P053,Turkey (lb),Seasonal,2.11,1,2.11
INV200850,C1023,2024-06-04 11:09:00,P034,Salmon (lb),Seafood,7.56,3,22.68
INV200318,C1064,2024-06-04 11:38:39,P006,Sugar,Pantry,1.58,1,1.58
INV200379,C1183,2024-06-04 12:40:56,P011,Tomato Sauce,Pantry,2.95,2,5.9
INV200155,C1147,2024-06-04 18:14:44,P020,Chips,Snacks,3.98,1,3.98
INV200155,C1147,2024-06-04 18:14:44,P022,Salsa,Snacks,3.03,4,12.12
INV200375,C1074,2024-06-04 22:51:24,P004,Eggs (Dozen),Dairy,3.78,2,7.56
INV200375,C1074,2024-06-04 22:51:24,P054,Cranberry Sauce,Seasonal,1.5,3,4.5
INV200375,C1074,2024-06-04 22:51:24,P013,Garlic Bread,Bakery,2.04,2,4.08
INV200375,C1074,2024-06-04 22:51:24,P022,Salsa,Snacks,3.63,4,14.52
INV200667,C1138,2024-06-05 07:59:48,P011,Tomato Sauce,Pantry,2.98,1,2.98
INV200330,C1017,2024-06-05 13:53:54,P050,BBQ Sauce,Seasonal,3.57,2,7.14
INV200330,C1017,2024-06-05 13:53:54,P022,Salsa,Snacks,3.72,2,7.44
INV201150,C1157,2024-06-05 14:35:14,P030,Bananas (Bunch),Produce,1.05,3,3.15
INV201150,C1157,2024-06-05 14:35:14,P042,Laundry Detergent,Household,9.02,3,27.06
INV200469,C1193,2024-06-05 23:44:32,P053,Turkey (lb),Seasonal,2.15,5,10.75
INV200469,C1193,2024-06-05 23:44:32,P051,Hot Dogs,Seasonal,4.82,3,14.46
INV201084,C1157,2024-06-06 11:34:57,P033,Ground Beef (lb),Meat,3.73,2,7.46
INV201084,C1157,2024-06-06 11:34:57,P007,Creamer,Dairy,1.97,2,3.94
INV201084,C1157,2024-06-06 11:34:57,P030,Bananas (Bunch),Produce,1.09,5,5.45
INV200253,C1073,2024-06-06 14:58:43,P013,Garlic Bread,Bakery,3.27,3,9.81
INV200253,C1073,2024-06-06 14:58:43,P007,Creamer,Dairy,2.59,3,7.77
INV200826,C1037,2024-06-06 17:12:32,P054,Cranberry Sauce,Seasonal,1.83,2,3.66
INV200826,C1037,2024-06-06 17:12:32,P042,Laundry Detergent,Household,10.26,1,10.26
INV200372,C1158,2024-06-06 17:29:35,P034,Salmon (lb),Seafood,9.23,3,27.69
INV200372,C1158,2024-06-06 17:29:35,P033,Ground Beef (lb),Meat,5.76,2,11.52
INV200865,C1179,2024-06-06 20:14:11,P020,Chips,Snacks,2.77,1,2.77
INV200349,C1207,2024-06-07 07:36:39,P005,Coffee,Beverages,8.9,2,17.8
INV200349,C1207,2024-06-07 07:36:39,P051,Hot Dogs,Seasonal,2.55,4,10.2
INV200349,C1207,2024-06-07 07:36:39,P004,Eggs (Dozen),Dairy,2.41,5,12.05
INV200421,C1143,2024-06-07 20:02:41,P034,Salmon (lb),Seafood,8.48,2,16.96
INV200421,C1143,2024-06-07 20:02:41,P010,Pasta,Pantry,1.33,1,1.33
INV200163,C1063,2024-06-07 20:56:09,P040,Paper Towels,Household,6.71,1,6.71
INV200163,C1063,2024-06-07 20:56:09,P050,BBQ Sauce,Seasonal,3.13,2,6.26
INV200578,C1102,2024-06-08 00:26:52,P007,Creamer,Dairy,2.5,3,7.5
INV200578,C1102,2024-06-08 00:26:52,P050,BBQ Sauce,Seasonal,2.89,1,2.89
INV200853,C1146,2024-06-08 13:02:28,P052,Pumpkin Spice Mix,Seasonal,4.25,6,25.5
INV200853,C1146,2024-06-08 13:02:28,P034,Salmon (lb),Seafood,9.62,3,28.86
INV200440,C1115,2024-06-08 20:12:06,P012,Parmesan,Dairy,4.05,1,4.05
INV201182,C1048,2024-06-08 22:31:41,P007,Creamer,Dairy,1.62,2,3.24
INV201182,C1048,2024-06-08 22:31:41,P005,Coffee,Beverages,7.72,1,7.72
INV200221,C1080,2024-06-09 00:14:40,P011,Tomato Sauce,Pantry,2.28,1,2.28
INV200221,C1080,2024-06-09 00:14:40,P010,Pasta,Pantry,2.94,1,2.94
INV200221,C1080,2024-06-09 00:14:40,P007,Creamer,Dairy,2.89,2,5.78
INV200187,C1174,2024-06-09 14:02:19,P021,Soda,Beverages,2.24,3,6.72
INV200187,C1174,2024-06-09 14:02:19,P012,Parmesan,Dairy,5.14,2,10.28
INV200187,C1174,2024-06-09 14:02:19,P020,Chips,Snacks,2.1,3,6.3
INV201104,C1007,2024-06-09 19:04:36,P050,BBQ Sauce,Seasonal,4.2,1,4.2
INV201104,C1007,2024-06-09 19:04:36,P003,Jam,Pantry,2.94,2,5.88
INV200197,C1047,2024-06-10 11:37:55,P007,Creamer,Dairy,2.61,1,2.61
INV200197,C1047,2024-06-10 11:37:55,P030,Bananas (Bunch),Produce,1.41,1,1.41
INV200197,C1047,2024-06-10 11:37:55,P002,Butter,Dairy,2.69,2,5.38
INV200197,C1047,2024-06-10 11:37:55,P003,Jam,Pantry,2.71,2,5.42
INV200178,C1114,2024-06-10 19:45:28,P003,Jam,Pantry,3.11,5,15.55
INV200178,C1114,2024-06-10 19:45:28,P031,Apples (Bag),Produce,3.07,4,12.28
INV200178,C1114,2024-06-10 19:45:28,P051,Hot Dogs,Seasonal,3.99,3,11.97
INV200914,C1167,2024-06-10 20:24:37,P004,Eggs (Dozen),Dairy,2.03,1,2.03
INV201164,C1025,2024-06-11 00:46:49,P032,Chicken Breast (lb),Meat,3.58,3,10.74
INV201164,C1025,2024-06-11 00:46:49,P042,Laundry Detergent,Household,6.93,2,13.86
INV201164,C1025,2024-06-11 00:46:49,P041,Toilet Paper,Household,5.84,2,11.68
INV200994,C1056,2024-06-11 03:04:42,P022,Salsa,Snacks,3.56,1,3.56
INV200994,C1056,2024-06-11 03:04:42,P020,Chips,Snacks,2.9,1,2.9
INV200873,C1171,2024-06-11 07:35:41,P004,Eggs (Dozen),Dairy,2.13,1,2.13
INV200873,C1171,2024-06-11 07:35:41,P032,Chicken Breast (lb),Meat,5.45,2,10.9
INV200212,C1108,2024-06-11 19:32:01,P030,Bananas (Bunch),Produce,0.83,2,1.66
INV200158,C1104,2024-06-12 00:17:44,P052,Pumpkin Spice Mix,Seasonal,3.38,1,3.38
INV200158,C1104,2024-06-12 00:17:44,P022,Salsa,Snacks,3.22,1,3.22
INV200470,C1006,2024-06-12 04:31:41,P051,Hot Dogs,Seasonal,2.15,1,2.15
INV200470,C1006,2024-06-12 04:31:41,P020,Chips,Snacks,3.37,2,6.74
INV200813,C1049,2024-06-12 08:58:11,P003,Jam,Pantry,3.66,1,3.66
INV200030,C1073,2024-06-12 16:23:44,P055,Chocolate Box,Seasonal,11.33,3,33.99
INV200030,C1073,2024-06-12 16:23:44,P007,Creamer,Dairy,1.69,2,3.38
INV200030,C1073,2024-06-12 16:23:44,P005,Coffee,Beverages,6.06,2,12.12
INV201018,C1171,2024-06-12 21:30:36,P010,Pasta,Pantry,1.43,1,1.43
INV201018,C1171,2024-06-12 21:30:36,P012,Parmesan,Dairy,3.95,1,3.95
INV200094,C1032,2024-06-12 22:19:49,P010,Pasta,Pantry,1.32,1,1.32
INV200094,C1032,2024-06-12 22:19:49,P022,Salsa,Snacks,4.14,2,8.28
INV200283,C1039,2024-06-12 23:03:38,P021,Soda,Beverages,2.01,2,4.02
INV200283,C1039,2024-06-12 23:03:38,P020,Chips,Snacks,3.88,1,3.88
INV200283,C1039,2024-06-12 23:03:38,P051,Hot Dogs,Seasonal,2.6,4,10.4
INV200767,C1020,2024-06-13 00:55:28,P020,Chips,Snacks,3.89,2,7.78
INV200767,C1020,2024-06-13 00:55:28,P022,Salsa,Snacks,2.37,4,9.48
INV200767,C1020,2024-06-13 00:55:28,P051,Hot Dogs,Seasonal,2.81,3,8.43
INV201035,C1225,2024-06-13 19:38:49,P012,Parmesan,Dairy,4.27,1,4.27
INV200480,C1241,2024-06-13 20:53:40,P002,Butter,Dairy,2.29,2,4.58
INV200480,C1241,2024-06-13 20:53:40,P042,Laundry Detergent,Household,13.67,3,41.01
INV200915,C1085,2024-06-14 04:35:46,P030,Bananas (Bunch),Produce,0.97,1,0.97
INV200915,C1085,2024-06-14 04:35:46,P021,Soda,Beverages,1.4,1,1.4
INV200786,C1195,2024-06-14 11:04:54,P003,Jam,Pantry,3.05,2,6.1
INV200786,C1195,2024-06-14 11:04:54,P050,BBQ Sauce,Seasonal,4.08,1,4.08
INV200975,C1004,2024-06-14 11:35:05,P053,Turkey (lb),Seasonal,1.73,1,1.73
INV200422,C1079,2024-06-14 15:19:07,P021,Soda,Beverages,1.88,1,1.88
INV200300,C1145,2024-06-14 20:38:10,P002,Butter,Dairy,2.18,1,2.18
INV200296,C1242,2024-06-15 00:08:21,P054,Cranberry Sauce,Seasonal,3.37,2,6.74
INV200296,C1242,2024-06-15 00:08:21,P021,Soda,Beverages,1.17,2,2.34
INV200792,C1003,2024-06-15 02:39:57,P005,Coffee,Beverages,6.67,1,6.67
INV200792,C1003,2024-06-15 02:39:57,P006,Sugar,Pantry,1.24,2,2.48
INV200017,C1075,2024-06-15 03:59:04,P012,Parmesan,Dairy,3.88,6,23.28
INV200017,C1075,2024-06-15 03:59:04,P040,Paper Towels,Household,5.47,5,27.35
INV200017,C1075,2024-06-15 03:59:04,P002,Butter,Dairy,2.89,3,8.67
INV201095,C1074,2024-06-15 05:08:30,P005,Coffee,Beverages,6.68,5,33.4
INV201095,C1074,2024-06-15 05:08:30,P007,Creamer,Dairy,2.79,4,11.16
INV201095,C1074,2024-06-15 05:08:30,P030,Bananas (Bunch),Produce,1.42,2,2.84
INV201095,C1074,2024-06-15 05:08:30,P001,Bread,Bakery,3.17,3,9.51
INV201180,C1178,2024-06-16 01:19:14,P021,Soda,Beverages,2.39,1,2.39
INV201180,C1178,2024-06-16 01:19:14,P020,Chips,Snacks,2.01,1,2.01
INV200927,C1186,2024-06-16 08:40:40,P050,BBQ Sauce,Seasonal,5.0,2,10.0
INV200927,C1186,2024-06-16 08:40:40,P051,Hot Dogs,Seasonal,3.04,4,12.16
INV200927,C1186,2024-06-16 08:40:40,P052,Pumpkin Spice Mix,Seasonal,3.23,2,6.46
INV200361,C1077,2024-06-16 18:24:34,P033,Ground Beef (lb),Meat,4.32,1,4.32
INV200386,C1015,2024-06-17 02:09:38,P012,Parmesan,Dairy,3.95,1,3.95
INV200794,C1200,2024-06-17 02:58:23,P020,Chips,Snacks,2.1,3,6.3
INV200794,C1200,2024-06-17 02:58:23,P013,Garlic Bread,Bakery,3.12,2,6.24
INV200794,C1200,2024-06-17 02:58:23,P021,Soda,Beverages,1.48,2,2.96
INV200794,C1200,2024-06-17 02:58:23,P053,Turkey (lb),Seasonal,1.87,4,7.48
INV200905,C1046,2024-06-17 09:27:32,P012,Parmesan,Dairy,4.67,1,4.67
INV200905,C1046,2024-06-17 09:27:32,P004,Eggs (Dozen),Dairy,2.44,2,4.88
INV200211,C1037,2024-06-17 11:49:19,P033,Ground Beef (lb),Meat,4.26,1,4.26
INV200211,C1037,2024-06-17 11:49:19,P055,Chocolate Box,Seasonal,11.88,1,11.88
INV200592,C1170,2024-06-19 14:00:46,P005,Coffee,Beverages,6.74,2,13.48
INV200592,C1170,2024-06-19 14:00:46,P007,Creamer,Dairy,2.23,3,6.69
INV200592,C1170,2024-06-19 14:00:46,P020,Chips,Snacks,1.86,3,5.58
INV200490,C1221,2024-06-19 19:27:56,P001,Bread,Bakery,2.8,1,2.8
INV200711,C1123,2024-06-19 21:24:25,P031,Apples (Bag),Produce,3.68,1,3.68
INV200789,C1242,2024-06-20 04:56:09,P050,BBQ Sauce,Seasonal,2.81,3,8.43
INV200842,C1169,2024-06-20 09:25:23,P010,Pasta,Pantry,1.78,1,1.78
INV200842,C1169,2024-06-20 09:25:23,P011,Tomato Sauce,Pantry,2.17,1,2.17
INV201088,C1109,2024-06-20 19:44:08,P012,Parmesan,Dairy,5.79,2,11.58
INV200887,C1128,2024-06-20 20:31:08,P003,Jam,Pantry,3.4,2,6.8
INV200229,C1081,2024-06-21 06:36:39,P034,Salmon (lb),Seafood,10.74,2,21.48
INV200229,C1081,2024-06-21 06:36:39,P012,Parmesan,Dairy,4.53,2,9.06
INV200229,C1081,2024-06-21 06:36:39,P002,Butter,Dairy,2.71,2,5.42
INV200229,C1081,2024-06-21 06:36:39,P051,Hot Dogs,Seasonal,2.74,2,5.48
INV200251,C1058,2024-06-21 22:04:44,P054,Cranberry Sauce,Seasonal,3.45,2,6.9
INV200251,C1058,2024-06-21 22:04:44,P050,BBQ Sauce,Seasonal,3.43,1,3.43
INV200878,C1094,2024-06-21 22:33:52,P021,Soda,Beverages,1.06,3,3.18
INV200878,C1094,2024-06-21 22:33:52,P020,Chips,Snacks,2.99,4,11.96
INV200878,C1094,2024-06-21 22:33:52,P032,Chicken Breast (lb),Meat,3.37,2,6.74
INV200878,C1094,2024-06-21 22:33:52,P055,Chocolate Box,Seasonal,6.71,3,20.13
INV200800,C1177,2024-06-22 10:50:36,P004,Eggs (Dozen),Dairy,3.74,2,7.48
INV200800,C1177,2024-06-22 10:50:36,P040,Paper Towels,Household,5.4,1,5.4
INV200244,C1027,2024-06-22 12:20:37,P006,Sugar,Pantry,1.62,1,1.62
INV200606,C1162,2024-06-22 17:18:41,P051,Hot Dogs,Seasonal,4.17,4,16.68
INV200606,C1162,2024-06-22 17:18:41,P012,Parmesan,Dairy,5.33,4,21.32
INV200606,C1162,2024-06-22 17:18:41,P020,Chips,Snacks,2.42,3,7.26
INV200013,C1123,2024-06-23 00:04:48,P021,Soda,Beverages,2.41,1,2.41
INV200013,C1123,2024-06-23 00:04:48,P020,Chips,Snacks,1.67,3,5.01
